id-mapa;anio;mes;dia;fecha;franja;tipo;subtipo;uso_armas;barrio;comuna;latitud;longitud;cantidad;condena
LC-2021-1010738;2021;Febrero;Jueves;4/2/2021;15;Robo (con violencia);;;Villa Soldati;8;-34,67315;-58,458364;;40
LC-2021-1011009;2021;Abril;Martes;27/4/2021;11;Hurto (sin violencia);;;Constitución;1;-34,627007;-58,384357;;36
LC-2021-1011032;2021;Enero;Viernes;29/1/2021;2;Robo (con violencia);;Arma de fuego;Retiro;1;-34,578235;-58,385618;;37
LC-2021-1011112;2021;Enero;Viernes;15/1/2021;SD;Hurto (sin violencia);;;Balvanera;3;-34,607333;-58,392229;;1
LC-2021-1011126;2021;Mayo;Sábado;8/5/2021;16;Robo (con violencia);;;Belgrano;13;-34,566217;-58,459913;;10
LC-2021-1011243;2021;Abril;Miércoles;14/4/2021;13;Lesiones;Siniestro Vial;;Belgrano;13;-34,558653;-58,462414;1;6
LC-2021-1011317;2021;Enero;Lunes;18/1/2021;15;Robo (con violencia);;;Boca;4;-34,627435;-58,359675;;45
LC-2021-1011451;2021;Mayo;Viernes;14/5/2021;21;Lesiones;Siniestro Vial;;Villa Devoto;11;-34,616388;-58,521954;1;44
LC-2021-1011513;2021;Junio;Miércoles;23/6/2021;9;Robo (con violencia);;;Palermo;14;-34,597854;-58,416005;;44
LC-2021-1011568;2021;Abril;Viernes;2/4/2021;22;Robo (con violencia);;;;;SD;SD;;14
LC-2021-1011572;2021;Marzo;Jueves;11/3/2021;3;Hurto (sin violencia);;;San Telmo;1;-34,620671;-58,371426;;40
LC-2021-1011605;2021;Marzo;Sábado;13/3/2021;23;Hurto (sin violencia);Hurto Automotor;;Palermo;14;-34,590829;-58,417276;;37
LC-2021-1011700;2021;Enero;Jueves;21/1/2021;14;Robo (con violencia);Con uso de moto;;Almagro;5;-34,62109;-58,41807;;18
LC-2021-1011796;2021;Junio;Lunes;14/6/2021;9;Robo (con violencia);;;Balvanera;3;-34,606605;-58,407469;;43
LC-2021-1011851;2021;Marzo;Miércoles;10/3/2021;14;Robo (con violencia);;;Constitución;1;-34,620147;-58,391083;;37
LC-2021-1012018;2021;Enero;Domingo;17/1/2021;21;Robo (con violencia);;Arma cortante;Parque Patricios;4;-34,645275;-58,401949;;39
LC-2021-1012124;2021;Enero;Sábado;16/1/2021;8;Hurto (sin violencia);;;Recoleta;2;-34,588922;-58,393629;;8
LC-2021-1012240;2021;Abril;Miércoles;28/4/2021;18;Robo (con violencia);;;Flores;7;-34,622515;-58,465679;;22
LC-2021-1012492;2021;Abril;Lunes;5/4/2021;0;Robo (con violencia);;;Nueva Pompeya;4;-34,647968;-58,428644;;27
LC-2021-1012703;2021;Junio;Jueves;10/6/2021;17;Hurto (sin violencia);;;Balvanera;3;-34,610297;-58,39747;;4
LC-2021-1012710;2021;Abril;Domingo;18/4/2021;15;Hurto (sin violencia);Hurto Automotor;;Chacarita;15;-34,586825;-58,443388;;33
LC-2021-1012733;2021;Febrero;Domingo;28/2/2021;10;Hurto (sin violencia);;;Villa Del Parque;11;-34,608172;-58,485059;;34
LC-2021-1012827;2021;Febrero;Jueves;18/2/2021;18;Hurto (sin violencia);Hurto Automotor;;Paternal;15;-34,597788;-58,465943;;29
LC-2021-1012840;2021;Febrero;Miércoles;24/2/2021;12;Hurto (sin violencia);;;Saavedra;12;-34,542885;-58,480915;;20
LC-2021-1012877;2021;Abril;Jueves;15/4/2021;8;Hurto (sin violencia);;;Constitución;1;-34,623584;-58,385814;;42
LC-2021-1012931;2021;Mayo;Sábado;1/5/2021;15;Hurto (sin violencia);;;Palermo;14;-34,590955;-58,427225;;21
LC-2021-1012941;2021;Enero;Viernes;15/1/2021;11;Hurto (sin violencia);;;Floresta;10;-34,631734;-58,478342;;26
LC-2021-1012944;2021;Enero;Viernes;15/1/2021;10;Hurto (sin violencia);;;Villa Santa Rita;11;-34,617588;-58,49156;;1
LC-2021-1013004;2021;Enero;Domingo;17/1/2021;17;Lesiones;Siniestro Vial;;Parque Patricios;4;-34,635647;-58,397438;1;40
LC-2021-1013142;2021;Enero;Sábado;2/1/2021;19;Lesiones;Siniestro Vial;;Nueva Pompeya;4;-34,642823;-58,422818;1;1
LC-2021-1013479;2021;Junio;Jueves;3/6/2021;18;Robo (con violencia);;;Villa Soldati;8;-34,656624;-58,457358;;11
LC-2021-1013505;2021;Enero;Martes;26/1/2021;16;Robo (con violencia);;;Villa Santa Rita;11;-34,613653;-58,48289;;11
LC-2021-1013669;2021;Febrero;Domingo;7/2/2021;7;Hurto (sin violencia);;;Flores;7;-34,646167;-58,443993;;28
LC-2021-1013682;2021;Marzo;Viernes;12/3/2021;0;Hurto (sin violencia);;;Palermo;14;-34,570539;-58,398008;;26
LC-2021-1013694;2021;Abril;Sábado;24/4/2021;17;Robo (con violencia);;Arma de fuego;Recoleta;2;-34,594828;-58,400661;;42
LC-2021-1013775;2021;Mayo;Lunes;10/5/2021;14;Hurto (sin violencia);;;Nueva Pompeya;4;-34,653423;-58,418702;;29
LC-2021-1013856;2021;Marzo;Miércoles;31/3/2021;16;Robo (con violencia);;;Caballito;6;-34,620456;-58,441037;;12
LC-2021-1013883;2021;Mayo;Lunes;10/5/2021;SD;Hurto (sin violencia);;;Balvanera;3;-34,617623;-58,409401;;18
LC-2021-1013921;2021;Abril;Sábado;3/4/2021;20;Robo (con violencia);;;Palermo;14;-34,579451;-58,430935;;45
LC-2021-1014078;2021;Mayo;Martes;25/5/2021;10;Robo (con violencia);;;Almagro;5;-34,607271;-58,424631;;37
LC-2021-1014242;2021;Abril;Domingo;4/4/2021;19;Robo (con violencia);;;Villa Crespo;15;-34,591825;-58,442261;;26
LC-2021-1014284;2021;Febrero;Lunes;8/2/2021;13;Robo (con violencia);;;Parque Chacabuco;7;-34,643576;-58,441477;;2
LC-2021-1014402;2021;Junio;Domingo;13/6/2021;22;Robo (con violencia);;Arma cortante;Recoleta;2;-34,584317;-58,390281;;10
LC-2021-1014489;2021;Abril;Martes;20/4/2021;13;Robo (con violencia);;;San Nicolás;1;-34,604035;-58,380964;;28
LC-2021-1014551;2021;Abril;Miércoles;28/4/2021;23;Robo (con violencia);;;San Nicolás;1;-34,60349;-58,38652;;20
LC-2021-1014643;2021;Junio;Viernes;25/6/2021;12;Hurto (sin violencia);;;Mataderos;9;-34,664412;-58,498642;;9
LC-2021-1014683;2021;Febrero;Miércoles;17/2/2021;9;Hurto (sin violencia);;;Constitución;1;-34,622265;-58,385082;;36
LC-2021-1014746;2021;Enero;Martes;19/1/2021;16;Robo (con violencia);;;Palermo;14;-34,57024;-58,435733;;37
LC-2021-1014854;2021;Enero;Jueves;21/1/2021;15;Hurto (sin violencia);Hurto Automotor;;Floresta;10;-34,62174;-58,49021;;39
LC-2021-1014915;2021;Enero;Viernes;15/1/2021;10;Hurto (sin violencia);;;Parque Avellaneda;9;-34,659225;-58,47441;;7
LC-2021-1015052;2021;Junio;Miércoles;30/6/2021;19;Robo (con violencia);;;Flores;7;-34,646176;-58,443977;;29
LC-2021-1015071;2021;Mayo;Miércoles;26/5/2021;16;Robo (con violencia);;;Belgrano;13;-34,560122;-58,453564;;18
LC-2021-1015202;2021;Junio;Miércoles;16/6/2021;16;Lesiones;Siniestro Vial;;Boca;4;-34,63695;-58,357916;1;8
LC-2021-1015279;2021;Marzo;Lunes;15/3/2021;0;Robo (con violencia);;Arma cortante;Balvanera;3;-34,604806;-58,402183;;43
LC-2021-1015350;2021;Febrero;Viernes;19/2/2021;15;Hurto (sin violencia);;;Parque Chacabuco;7;-34,632573;-58,440934;;15
LC-2021-1015359;2021;Febrero;Sábado;27/2/2021;5;Hurto (sin violencia);;;Boca;4;-34,634183;-58,35346;;38
LC-2021-1015635;2021;Marzo;Miércoles;3/3/2021;17;Robo (con violencia);;;Recoleta;2;-34,588862;-58,386901;;21
LC-2021-1015647;2021;Junio;Miércoles;23/6/2021;23;Robo (con violencia);;;San Nicolás;1;-34,603668;-58,380983;;9
LC-2021-1015689;2021;Febrero;Jueves;18/2/2021;15;Hurto (sin violencia);;;Balvanera;3;-34,603371;-58,399367;;32
LC-2021-1015762;2021;Junio;Miércoles;23/6/2021;15;Hurto (sin violencia);;;Villa Lugano;8;-34,678989;-58,474836;;43
LC-2021-1015889;2021;Junio;Viernes;25/6/2021;13;Hurto (sin violencia);;;Nuñez;13;-34,552004;-58,466641;;2
LC-2021-1016064;2021;Junio;Martes;15/6/2021;12;Robo (con violencia);;Arma de fuego;Villa Santa Rita;11;-34,613573;-58,479826;;34
LC-2021-1016108;2021;Marzo;Lunes;8/3/2021;10;Hurto (sin violencia);;;Monserrat;1;-34,612048;-58,373482;;23
LC-2021-1016208;2021;Junio;Martes;1/6/2021;22;Robo (con violencia);;Arma de fuego;Monserrat;1;-34,613995;-58,377543;;16
LC-2021-1016261;2021;Marzo;Jueves;18/3/2021;9;Hurto (sin violencia);;;Villa Lugano;8;-34,669671;-58,48856;;30
LC-2021-1016412;2021;Enero;Martes;5/1/2021;14;Hurto (sin violencia);;;Monserrat;1;-34,61166;-58,367928;;45
LC-2021-1016621;2021;Enero;Sábado;16/1/2021;14;Robo (con violencia);Con uso de moto;;Recoleta;2;-34,572415;-58,394908;;3
LC-2021-1016627;2021;Abril;Martes;27/4/2021;17;Robo (con violencia);Con uso de moto;;Balvanera;3;-34,60682;-58,393726;;16
LC-2021-1016665;2021;Junio;Martes;15/6/2021;18;Hurto (sin violencia);;;Vélez Sársfield;10;-34,630442;-58,48862;;32
LC-2021-1016849;2021;Marzo;Sábado;13/3/2021;10;Hurto (sin violencia);Hurto Automotor;;Balvanera;3;-34,615061;-58,393092;;29
LC-2021-1016872;2021;Enero;Domingo;17/1/2021;14;Lesiones;Siniestro Vial;;Caballito;6;-34,622487;-58,430951;1;24
LC-2021-1016916;2021;Enero;Miércoles;27/1/2021;13;Robo (con violencia);;;Almagro;5;-34,61468;-58,421635;;38
LC-2021-1016919;2021;Junio;Jueves;24/6/2021;6;Lesiones;Siniestro Vial;;Villa Gral. Mitre;11;-34,605024;-58,465526;1;27
LC-2021-1016965;2021;Enero;Jueves;14/1/2021;10;Hurto (sin violencia);;;Flores;7;-34,618029;-58,463445;;24
LC-2021-1016985;2021;Enero;Martes;5/1/2021;16;Lesiones;Siniestro Vial;;;0;SD;SD;1;2
LC-2021-1017106;2021;Abril;Miércoles;7/4/2021;5;Robo (con violencia);;;Boca;4;-34,644454;-58,364076;;38
LC-2021-1017191;2021;Marzo;Miércoles;10/3/2021;8;Hurto (sin violencia);;;Saavedra;12;-34,552084;-58,476376;;34
LC-2021-1017220;2021;Abril;Martes;6/4/2021;14;Hurto (sin violencia);;;Villa Urquiza;12;-34,569645;-58,477035;;25
LC-2021-1017414;2021;Junio;Sábado;12/6/2021;20;Hurto (sin violencia);Hurto Automotor;;Paternal;15;-34,602937;-58,470434;;33
LC-2021-1017423;2021;Febrero;Viernes;5/2/2021;5;Robo (con violencia);;;Villa Crespo;15;-34,603299;-58,44397;;6
LC-2021-1017760;2021;Junio;Domingo;6/6/2021;20;Robo (con violencia);Con uso de moto;;Balvanera;3;-34,611947;-58,411495;;28
LC-2021-1017790;2021;Febrero;Miércoles;24/2/2021;15;Hurto (sin violencia);;;San Nicolás;1;-34,602078;-58,372747;;27
LC-2021-1018047;2021;Junio;Miércoles;9/6/2021;11;Hurto (sin violencia);;;Belgrano;13;-34,555711;-58,457887;;15
LC-2021-1018137;2021;Marzo;Sábado;20/3/2021;18;Robo (con violencia);;;Palermo;14;-34,581211;-58,412332;;17
LC-2021-1018313;2021;Marzo;Martes;30/3/2021;12;Hurto (sin violencia);;;Parque Chacabuco;7;-34,638795;-58,432493;;40
LC-2021-1018327;2021;Mayo;Lunes;17/5/2021;15;Hurto (sin violencia);;;Liniers;9;-34,644459;-58,51347;;23
LC-2021-1018395;2021;Enero;Sábado;16/1/2021;17;Robo (con violencia);;;Villa Urquiza;12;-34,579611;-58,49035;;41
LC-2021-1018485;2021;Junio;Viernes;11/6/2021;18;Hurto (sin violencia);;;Recoleta;2;-34,594784;-58,401119;;19
LC-2021-1018512;2021;Mayo;Viernes;28/5/2021;12;Hurto (sin violencia);;;Recoleta;2;-34,587461;-58,397222;;7
LC-2021-1018558;2021;Marzo;Jueves;4/3/2021;12;Robo (con violencia);;;Parque Patricios;4;-34,635524;-58,397128;;4
LC-2021-1018779;2021;Junio;Martes;15/6/2021;14;Hurto (sin violencia);;;San Nicolás;1;-34,601652;-58,386701;;37
LC-2021-1018820;2021;Mayo;Lunes;3/5/2021;8;Hurto (sin violencia);;;Recoleta;2;-34,597693;-58,405474;;27
LC-2021-1018839;2021;Junio;Miércoles;2/6/2021;14;Hurto (sin violencia);;;Belgrano;13;-34,549282;-58,442327;;14
LC-2021-1019094;2021;Abril;Viernes;30/4/2021;19;Robo (con violencia);;;Belgrano;13;-34,564413;-58,457422;;31
LC-2021-1019112;2021;Mayo;Miércoles;19/5/2021;13;Robo (con violencia);Con uso de moto;;Palermo;14;-34,581744;-58,439387;;27
LC-2021-1019158;2021;Enero;Miércoles;20/1/2021;5;Hurto (sin violencia);Hurto Automotor;;Villa Lugano;8;-34,68309;-58,463965;;29
LC-2021-1019347;2021;Marzo;Martes;23/3/2021;6;Robo (con violencia);;;Parque Avellaneda;9;-34,651942;-58,475303;;32
LC-2021-1019383;2021;Abril;Martes;20/4/2021;18;Hurto (sin violencia);;;Palermo;14;-34,571168;-58,423249;;18
LC-2021-1019601;2021;Abril;Miércoles;21/4/2021;19;Hurto (sin violencia);;;Villa Devoto;11;-34,602554;-58,51897;;27
LC-2021-1019631;2021;Marzo;Viernes;26/3/2021;16;Robo (con violencia);;;Constitución;1;-34,630191;-58,381967;;24
LC-2021-1019715;2021;Marzo;Domingo;28/3/2021;1;Robo (con violencia);;;Recoleta;2;-34,594573;-58,409166;;28
LC-2021-1019831;2021;Marzo;Lunes;29/3/2021;13;Hurto (sin violencia);;;Balvanera;3;-34,618157;-58,391704;;3
LC-2021-1020036;2021;Mayo;Domingo;23/5/2021;20;Robo (con violencia);Con uso de moto;Arma de fuego;Villa Ortuzar;15;-34,582948;-58,460534;;13
LC-2021-1020097;2021;Mayo;Jueves;20/5/2021;21;Hurto (sin violencia);;;Nueva Pompeya;4;-34,647076;-58,416455;;33
LC-2021-1020163;2021;Enero;Domingo;17/1/2021;22;Robo (con violencia);Con uso de moto;;Caballito;6;-34,607462;-58,431709;;39
LC-2021-1020201;2021;Febrero;Miércoles;3/2/2021;11;Hurto (sin violencia);Hurto Automotor;;Caballito;6;-34,61321;-58,445546;;13
LC-2021-1020213;2021;Mayo;Jueves;27/5/2021;16;Hurto (sin violencia);;;Villa Soldati;8;-34,667947;-58,441932;;11
LC-2021-1020341;2021;Marzo;Martes;30/3/2021;18;Robo (con violencia);;;Flores;7;-34,650128;-58,462046;;43
LC-2021-1020367;2021;Mayo;Miércoles;19/5/2021;12;Hurto (sin violencia);;;Palermo;14;-34,581636;-58,441667;;11
LC-2021-1020459;2021;Mayo;Jueves;13/5/2021;6;Hurto (sin violencia);Hurto Automotor;;Almagro;5;-34,607162;-58,429152;;36
LC-2021-1020490;2021;Enero;Viernes;8/1/2021;11;Hurto (sin violencia);;;Chacarita;15;-34,583435;-58,451581;;23
LC-2021-1020610;2021;Abril;Martes;13/4/2021;12;Robo (con violencia);;;Balvanera;3;-34,605242;-58,409382;;8
LC-2021-1020650;2021;Marzo;Miércoles;31/3/2021;14;Robo (con violencia);;;Villa Luro;10;-34,626123;-58,510884;;14
LC-2021-1020739;2021;Mayo;Jueves;20/5/2021;13;Hurto (sin violencia);;;Colegiales;13;-34,570176;-58,444778;;40
LC-2021-1020804;2021;Marzo;Sábado;13/3/2021;21;Robo (con violencia);;Arma cortante;Recoleta;2;-34,584834;-58,386914;;35
LC-2021-1020970;2021;Marzo;Jueves;4/3/2021;17;Hurto (sin violencia);;;Villa Devoto;11;-34,612211;-58,50842;;28
LC-2021-1020972;2021;Mayo;Lunes;31/5/2021;11;Hurto (sin violencia);;;Constitución;1;-34,618951;-58,390424;;35
LC-2021-1021093;2021;Mayo;Domingo;30/5/2021;11;Robo (con violencia);;;San Cristóbal;3;-34,624202;-58,410478;;11
LC-2021-1021131;2021;Junio;Martes;15/6/2021;11;Robo (con violencia);;Arma cortante;San Cristóbal;3;-34,620248;-58,399898;;27
LC-2021-1021279;2021;Febrero;Sábado;6/2/2021;16;Robo (con violencia);;;Villa Lugano;8;-34,674789;-58,466394;;5
LC-2021-1021351;2021;Junio;Lunes;14/6/2021;9;Robo (con violencia);;;Belgrano;13;-34,561516;-58,462969;;26
LC-2021-1021416;2021;Enero;Lunes;18/1/2021;1;Robo (con violencia);;;Monserrat;1;-34,613433;-58,386082;;42
LC-2021-1021865;2021;Mayo;Lunes;10/5/2021;17;Robo (con violencia);;;Balvanera;3;-34,614023;-58,39337;;41
LC-2021-1022016;2021;Febrero;Domingo;14/2/2021;4;Hurto (sin violencia);;;;;SD;SD;;4
LC-2021-1022132;2021;Junio;Sábado;12/6/2021;18;Robo (con violencia);;;Villa Lugano;8;-34,674789;-58,466394;;30
LC-2021-1022193;2021;Marzo;Sábado;6/3/2021;20;Robo (con violencia);;;Almagro;5;-34,604309;-58,425878;;39
LC-2021-1022273;2021;Abril;Miércoles;7/4/2021;15;Lesiones;Siniestro Vial;;Palermo;14;-34,589124;-58,419635;1;37
LC-2021-1022312;2021;Abril;Lunes;26/4/2021;18;Hurto (sin violencia);;;Flores;7;-34,626153;-58,455378;;25
LC-2021-1022314;2021;Enero;Jueves;7/1/2021;17;Hurto (sin violencia);;;Barracas;4;-34,64855;-58,374935;;45
LC-2021-1022450;2021;Mayo;Miércoles;19/5/2021;13;Hurto (sin violencia);;;Palermo;14;-34,589056;-58,410086;;12
LC-2021-1022638;2021;Junio;Lunes;14/6/2021;4;Lesiones;Siniestro Vial;;Parque Patricios;4;-34,634245;-58,390903;1;15
LC-2021-1022759;2021;Mayo;Martes;11/5/2021;13;Hurto (sin violencia);;;Caballito;6;-34,625729;-58,427044;;37
LC-2021-1022798;2021;Junio;Jueves;10/6/2021;21;Robo (con violencia);;Arma de fuego;Mataderos;9;-34,64897;-58,495026;;39
LC-2021-1022841;2021;Enero;Sábado;30/1/2021;1;Robo (con violencia);;;Palermo;14;-34,568508;-58,443372;;18
LC-2021-1023103;2021;Junio;Lunes;14/6/2021;0;Robo (con violencia);;;Flores;7;-34,627422;-58,471155;;32
LC-2021-1023107;2021;Febrero;Lunes;22/2/2021;19;Lesiones;Siniestro Vial;;Floresta;10;-34,621369;-58,498198;1;29
LC-2021-1023156;2021;Marzo;Martes;30/3/2021;8;Hurto (sin violencia);;;Balvanera;3;-34,603132;-58,393269;;7
LC-2021-1023282;2021;Abril;Viernes;30/4/2021;12;Robo (con violencia);;;Villa Gral. Mitre;11;-34,605208;-58,459514;;37
LC-2021-1023515;2021;Abril;Miércoles;21/4/2021;17;Hurto (sin violencia);;;Caballito;6;-34,62029;-58,432757;;18
LC-2021-1023550;2021;Abril;Martes;6/4/2021;21;Hurto (sin violencia);;;San Telmo;1;-34,622877;-58,368669;;39
LC-2021-1024008;2021;Abril;Martes;27/4/2021;11;Robo (con violencia);;Arma de fuego;Nueva Pompeya;4;-34,649351;-58,429993;;38
LC-2021-1024067;2021;Enero;Martes;12/1/2021;16;Robo (con violencia);;;Balvanera;3;-34,609233;-58,391962;;2
LC-2021-1024077;2021;Junio;Miércoles;9/6/2021;10;Robo (con violencia);;;Belgrano;13;-34,554992;-58,461492;;23
LC-2021-1024280;2021;Marzo;Domingo;21/3/2021;5;Robo (con violencia);;;Belgrano;13;-34,555482;-58,462534;;23
LC-2021-1024359;2021;Mayo;Sábado;8/5/2021;15;Hurto (sin violencia);Hurto Automotor;;Caballito;6;-34,609803;-58,434294;;13
LC-2021-1024389;2021;Enero;Martes;5/1/2021;12;Hurto (sin violencia);;;Almagro;5;-34,603803;-58,415665;;33
LC-2021-1024418;2021;Febrero;Domingo;14/2/2021;19;Lesiones;Siniestro Vial;;Caballito;6;-34,618543;-58,430733;1;23
LC-2021-1024444;2021;Febrero;Lunes;15/2/2021;0;Hurto (sin violencia);;;Saavedra;12;-34,544969;-58,487391;;41
LC-2021-1024473;2021;Abril;Viernes;23/4/2021;9;Robo (con violencia);;;Recoleta;2;-34,593733;-58,400697;;5
LC-2021-1024525;2021;Febrero;Martes;9/2/2021;12;Hurto (sin violencia);Hurto Automotor;;Palermo;14;-34,580447;-58,433218;;22
LC-2021-1024527;2021;Marzo;Miércoles;10/3/2021;10;Hurto (sin violencia);;;Retiro;1;-34,592238;-58,373742;;25
LC-2021-1024540;2021;Junio;Viernes;25/6/2021;12;Robo (con violencia);;;Chacarita;15;-34,59417;-58,46472;;17
LC-2021-1024542;2021;Marzo;Miércoles;3/3/2021;22;Robo (con violencia);;;Monserrat;1;-34,60949;-58,379168;;33
LC-2021-1024777;2021;Abril;Lunes;5/4/2021;18;Robo (con violencia);;;Parque Avellaneda;9;-34,638426;-58,479098;;16
LC-2021-1024780;2021;Marzo;Lunes;15/3/2021;9;Lesiones;Siniestro Vial;;Almagro;5;-34,607245;-58,423806;1;11
LC-2021-1024797;2021;Marzo;Jueves;18/3/2021;10;Hurto (sin violencia);;;Balvanera;3;-34,601117;-58,400864;;2
LC-2021-1024994;2021;Marzo;Jueves;4/3/2021;11;Hurto (sin violencia);;;Almagro;5;-34,610718;-58,428602;;18
LC-2021-1025309;2021;Febrero;Viernes;26/2/2021;16;Hurto (sin violencia);;;Recoleta;2;-34,595862;-58,393319;;5
LC-2021-1025537;2021;Marzo;Martes;2/3/2021;19;Hurto (sin violencia);;;Villa Del Parque;11;-34,607797;-58,481702;;36
LC-2021-1025607;2021;Enero;Miércoles;13/1/2021;1;Robo (con violencia);;;Flores;7;-34,622173;-58,473461;;28
LC-2021-1025730;2021;Junio;Sábado;12/6/2021;9;Hurto (sin violencia);;;Parque Chacabuco;7;-34,630408;-58,439346;;37
LC-2021-1025748;2021;Marzo;Sábado;6/3/2021;1;Hurto (sin violencia);;;Almagro;5;-34,602013;-58,420194;;34
LC-2021-1025943;2021;Marzo;Martes;16/3/2021;9;Robo (con violencia);;;Villa Soldati;8;-34,677861;-58,452942;;8
LC-2021-1026019;2021;Marzo;Sábado;13/3/2021;14;Robo (con violencia);;;Villa Crespo;15;-34,595698;-58,445482;;10
LC-2021-1026097;2021;Febrero;Jueves;4/2/2021;16;Robo (con violencia);;Arma cortante;Nuñez;13;-34,551429;-58,460463;;32
LC-2021-1026113;2021;Junio;Sábado;26/6/2021;21;Lesiones;Siniestro Vial;;Caballito;6;-34,630298;-58,449824;1;10
LC-2021-1026176;2021;Mayo;Martes;11/5/2021;10;Robo (con violencia);;;Belgrano;13;-34,56537;-58,462326;;37
LC-2021-1026334;2021;Abril;Sábado;3/4/2021;19;Robo (con violencia);;Arma de fuego;San Cristóbal;3;-34,622434;-58,391612;;11
LC-2021-1026465;2021;Marzo;Domingo;21/3/2021;10;Robo (con violencia);;;Nueva Pompeya;4;-34,640449;-58,419837;;13
LC-2021-1026595;2021;Febrero;Miércoles;10/2/2021;17;Hurto (sin violencia);;;Recoleta;2;-34,593341;-58,405112;;10
LC-2021-1026627;2021;Marzo;Martes;23/3/2021;0;Hurto (sin violencia);;;San Cristóbal;3;-34,622737;-58,393564;;44
LC-2021-1026673;2021;Marzo;Martes;2/3/2021;12;Lesiones;Siniestro Vial;;Palermo;14;-34,576308;-58,405355;1;10
LC-2021-1026815;2021;Junio;Domingo;6/6/2021;7;Robo (con violencia);;;Vélez Sársfield;10;-34,622434;-58,498874;;31
LC-2021-1026880;2021;Mayo;Martes;11/5/2021;8;Hurto (sin violencia);;;Palermo;14;-34,590515;-58,432404;;15
LC-2021-1026909;2021;Marzo;Sábado;13/3/2021;13;Robo (con violencia);;;Caballito;6;-34,624052;-58,449589;;17
LC-2021-1026951;2021;Febrero;Miércoles;10/2/2021;9;Robo (con violencia);;;San Nicolás;1;-34,602651;-58,384371;;6
LC-2021-1026963;2021;Mayo;Sábado;29/5/2021;2;Robo (con violencia);;;Caballito;6;-34,608879;-58,439337;;26
LC-2021-1027215;2021;Junio;Sábado;19/6/2021;12;Robo (con violencia);Con uso de moto;;Monserrat;1;-34,617879;-58,388467;;22
LC-2021-1027300;2021;Mayo;Martes;11/5/2021;18;Robo (con violencia);;Arma cortante;Palermo;14;-34,586068;-58,411113;;34
LC-2021-1027439;2021;Marzo;Viernes;12/3/2021;8;Hurto (sin violencia);;;Liniers;9;-34,646007;-58,524086;;25
LC-2021-1027539;2021;Febrero;Martes;23/2/2021;12;Lesiones;Siniestro Vial;;Villa Santa Rita;11;-34,612416;-58,480621;1;14
LC-2021-1027585;2021;Abril;Domingo;4/4/2021;13;Hurto (sin violencia);;;Nueva Pompeya;4;-34,647349;-58,432416;;18
LC-2021-1027676;2021;Enero;Viernes;8/1/2021;17;Lesiones;Siniestro Vial;;Villa Santa Rita;11;-34,619842;-58,47833;1;1
LC-2021-1027728;2021;Febrero;Lunes;22/2/2021;8;Hurto (sin violencia);;;Nuñez;13;-34,547672;-58,467531;;34
LC-2021-1027746;2021;Enero;Lunes;4/1/2021;10;Hurto (sin violencia);;;Belgrano;13;-34,56256;-58,466832;;8
LC-2021-1027767;2021;Marzo;Sábado;13/3/2021;7;Hurto (sin violencia);;;Villa Lugano;8;-34,660388;-58,467811;;35
LC-2021-1027816;2021;Abril;Martes;6/4/2021;14;Hurto (sin violencia);;;Palermo;14;-34,582619;-58,404714;;20
LC-2021-1027827;2021;Marzo;Lunes;15/3/2021;6;Hurto (sin violencia);;;Palermo;14;-34,579448;-58,424423;;2
LC-2021-1027846;2021;Mayo;Miércoles;19/5/2021;13;Hurto (sin violencia);;;Palermo;14;-34,58731;-58,417521;;19
LC-2021-1027886;2021;Marzo;Lunes;15/3/2021;15;Robo (con violencia);;;San Telmo;1;-34,62299;-58,370928;;10
LC-2021-1028052;2021;Junio;Martes;29/6/2021;15;Lesiones;Siniestro Vial;;Flores;7;-34,632153;-58,468991;1;21
LC-2021-1028089;2021;Febrero;Jueves;4/2/2021;16;Robo (con violencia);;;Constitución;1;-34,630858;-58,38267;;33
LC-2021-1028125;2021;Enero;Viernes;29/1/2021;12;Robo (con violencia);;Arma de fuego;Constitución;1;-34,617577;-58,377957;;5
LC-2021-1028255;2021;Mayo;Martes;4/5/2021;15;Hurto (sin violencia);;;Villa Devoto;11;-34,613676;-58,510128;;15
